album_release_date,album_release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,disc_number,duration_ms,explicit,is_local,track_name,track_number,album_name,key_name,mode_name,key_mode
1994-08-29,1994,0.263,0.905,0,-3.543,1,0.0398,1.41e-05,0.0214,0.38,0.328,140.557,4,1,268000,FALSE,FALSE,Up in the Sky - Remastered,4,Definitely Maybe (Remastered),C,major,C major
1994-08-29,1994,0.314,0.835,7,-5.106,1,0.0498,2.01e-06,0.618,0.392,0.041,100.134,4,1,377400,FALSE,FALSE,Columbia - Remastered,5,Definitely Maybe (Remastered),G,major,G major
1994-08-29,1994,0.361,0.905,9,-2.851,1,0.0405,5.86e-05,0.0094,0.089,0.635,103.997,4,1,283786,FALSE,FALSE,Supersonic - Remastered,6,Definitely Maybe (Remastered),A,major,A major
1994-08-29,1994,0.114,0.938,9,-2.741,1,0.0776,1.13e-05,0.806,0.446,0.191,153.335,4,1,257813,FALSE,FALSE,Bring It on Down - Remastered,7,Definitely Maybe (Remastered),A,major,A major
1994-08-29,1994,0.289,0.76,2,-2.31,1,0.0461,1.56e-05,0.0378,0.16,0.465,114.794,4,1,289146,FALSE,FALSE,Cigarettes & Alcohol - Remastered,8,Definitely Maybe (Remastered),D,major,D major
1994-08-29,1994,0.303,0.987,2,-2.865,1,0.111,0.000895,0.537,0.0659,0.057,139.499,4,1,152266,FALSE,FALSE,Digsy's Dinner - Remastered,9,Definitely Maybe (Remastered),D,major,D major
1994-08-29,1994,0.067,0.941,5,-2.7,0,0.137,9.68e-05,0.000359,0.253,0.236,187.874,4,1,392306,FALSE,FALSE,Slide Away - Remastered,10,Definitely Maybe (Remastered),F,minor,F minor
1994-08-29,1994,0.585,0.427,4,-10.907,1,0.0278,0.806,0,0.0985,0.313,87.615,4,1,195000,FALSE,FALSE,Married with Children - Remastered,11,Definitely Maybe (Remastered),E,major,E major
1994-08-29,1994,0.117,0.89,2,-1.9,1,0.0504,0.00203,0.812,0.647,0.309,199.838,4,2,328666,FALSE,FALSE,Columbia - Remastered White Label Demo,1,Definitely Maybe (Remastered),D,major,D major
1994-08-29,1994,0.361,0.932,9,-1.727,1,0.0449,0.000182,0.000252,0.0917,0.33,110.946,4,2,277986,FALSE,FALSE,Cigarettes & Alcohol - Remastered Demo,2,Definitely Maybe (Remastered),A,major,A major
1994-08-29,1994,0.527,0.575,8,-6.36,0,0.0309,0.538,0,0.391,0.162,118.465,4,2,269213,FALSE,FALSE,Sad Song - Remastered,3,Definitely Maybe (Remastered),G#,minor,G# minor
1994-08-29,1994,0.347,0.979,2,-3.294,1,0.0754,0.000615,1.38e-06,0.0872,0.528,128.608,4,2,228880,FALSE,FALSE,I Will Believe - Remastered Live,4,Definitely Maybe (Remastered),D,major,D major
1994-08-29,1994,0.454,0.332,2,-10.886,1,0.0286,0.655,0,0.235,0.115,112.186,4,2,272773,FALSE,FALSE,Take Me Away - Remastered,5,Definitely Maybe (Remastered),D,major,D major
1994-08-29,1994,0.261,0.911,4,-4.515,1,0.0483,7.29e-06,0.00418,0.144,0.221,147.66,4,2,238226,FALSE,FALSE,Alive - Remastered Demo,6,Definitely Maybe (Remastered),E,major,E major
1994-08-29,1994,0.402,0.51,7,-9.073,1,0.0261,0.365,0,0.0866,0.613,139.173,4,2,161013,FALSE,FALSE,D'Yer Wanna Be a Spaceman? - Remastered,7,Definitely Maybe (Remastered),G,major,G major
1994-08-29,1994,0.226,0.965,6,-3.494,0,0.0985,0.00264,0.44,0.685,0.118,108.728,4,2,315026,FALSE,FALSE,Supersonic - Remastered Live,8,Definitely Maybe (Remastered),F#,minor,F# minor
1994-08-29,1994,0.136,0.784,7,-4.125,1,0.0422,0.172,0,0.0862,0.378,95.29,3,2,214320,FALSE,FALSE,Up in the Sky - Remastered Acoustic,9,Definitely Maybe (Remastered),G,major,G major
1994-08-29,1994,0.263,0.876,9,-5.483,1,0.0492,2.85e-06,0.481,0.189,0.288,101.846,4,2,323146,FALSE,FALSE,Cloudburst - Remastered,10,Definitely Maybe (Remastered),A,major,A major
1994-08-29,1994,0.166,0.593,2,-3.467,1,0.0474,1.5e-05,0.0655,0.391,0.345,71.79,4,2,256853,FALSE,FALSE,Fade Away - Remastered,11,Definitely Maybe (Remastered),D,major,D major
1994-08-29,1994,0.217,0.835,9,-1.751,1,0.0628,0.0208,0.0741,0.379,0.381,98.767,4,2,402360,FALSE,FALSE,Listen Up - Remastered,12,Definitely Maybe (Remastered),A,major,A major
1994-08-29,1994,0.154,0.975,4,-3.738,1,0.135,5.11e-06,0.741,0.417,0.0399,106.566,4,2,498333,FALSE,FALSE,I Am the Walrus - Remastered Live Glasgow Cathouse June '94,13,Definitely Maybe (Remastered),E,major,E major
1994-08-29,1994,0.247,0.913,7,-2.437,1,0.0388,0.0418,0.00839,0.257,0.34,91.157,4,2,382266,FALSE,FALSE,Whatever - Remastered,14,Definitely Maybe (Remastered),G,major,G major
1994-08-29,1994,0.309,0.901,4,-2.036,0,0.0506,0.00189,0.0117,0.379,0.306,97.823,5,2,263533,FALSE,FALSE,(It's Good) To Be Free - Remastered,15,Definitely Maybe (Remastered),E,minor,E minor
1994-08-29,1994,0.339,0.459,0,-8.652,1,0.0329,0.303,0,0.0909,0.22,171.95,3,2,267333,FALSE,FALSE,Half the World Away - Remastered,16,Definitely Maybe (Remastered),C,major,C major
1994-08-29,1994,0.161,0.93,4,-2.515,1,0.0748,0.000108,0.944,0.901,0.293,109.319,4,3,331360,FALSE,FALSE,Supersonic - Remastered Live At Glasgow Tramshed,1,Definitely Maybe (Remastered),E,major,E major
1994-08-29,1994,0.31,0.915,4,-1.98,1,0.0534,0.000122,0.123,0.147,0.387,136.269,4,3,346226,FALSE,FALSE,Rock 'n' Roll Star - Remastered Demo,2,Definitely Maybe (Remastered),E,major,E major
1994-08-29,1994,0.515,0.737,4,-5.371,1,0.0311,0.139,4.38e-05,0.128,0.254,104.701,4,3,245253,FALSE,FALSE,Shakermaker - Remastered Live Paris Instore,3,Definitely Maybe (Remastered),E,major,E major
1994-08-29,1994,0.346,0.922,2,-2.111,1,0.0394,0.00026,0.594,0.403,0.518,99.194,4,3,337133,FALSE,FALSE,Columbia - Remastered Eden Studios Mix,4,Definitely Maybe (Remastered),D,major,D major
1994-08-29,1994,0.409,0.957,9,-2.964,1,0.0425,0.00042,0.000225,0.0341,0.633,102.127,4,3,310373,FALSE,FALSE,Cloudburst - Remastered Demo,5,Definitely Maybe (Remastered),A,major,A major
1994-08-29,1994,0.297,0.985,11,-1.874,0,0.0631,0.000277,0.00189,0.265,0.391,103.106,4,3,314866,FALSE,FALSE,Strange Thing - Remastered Demo,6,Definitely Maybe (Remastered),B,minor,B minor
1994-08-29,1994,0.295,0.619,9,-4.809,0,0.0312,0.176,1.09e-05,0.142,0.278,172.686,4,3,282120,FALSE,FALSE,Live Forever - Remastered Live Paris Instore,7,Definitely Maybe (Remastered),A,minor,A minor
1994-08-29,1994,0.346,0.998,2,-1.435,1,0.0887,0.0191,0.00107,0.396,0.0489,128.6,4,3,238560,FALSE,FALSE,Cigarettes & Alcohol - Remastered Live At Manchester Academy,8,Definitely Maybe (Remastered),D,major,D major
1994-08-29,1994,0.296,0.636,0,-6.955,1,0.0316,0.693,0,0.923,0.54,142.862,4,3,166213,FALSE,FALSE,D'Yer Wanna Be a Spaceman? - Remastered Live At Manchester Academy,9,Definitely Maybe (Remastered),C,major,C major
1994-08-29,1994,0.277,0.898,9,-2.288,1,0.0522,0.000163,0,0.316,0.396,143.319,4,3,263200,FALSE,FALSE,Fade Away - Remastered Demo,10,Definitely Maybe (Remastered),A,major,A major
1994-08-29,1994,0.285,0.364,2,-7.235,1,0.0284,0.685,1.73e-05,0.785,0.169,111.439,4,3,255160,FALSE,FALSE,Take Me Away - Remastered Live At Manchester Academy,11,Definitely Maybe (Remastered),D,major,D major
1994-08-29,1994,0.431,0.411,9,-8.817,0,0.0273,0.68,0,0.938,0.281,116.436,4,3,269280,FALSE,FALSE,Sad Song - Remastered Live At Manchester Academy,12,Definitely Maybe (Remastered),A,minor,A minor
1994-08-29,1994,0.438,0.417,11,-6.651,1,0.0336,0.788,1.6e-05,0.167,0.152,111.477,4,3,233373,FALSE,FALSE,"Half the World Away - Remastered Live, Tokyo Hotel Room",13,Definitely Maybe (Remastered),B,major,B major
1994-08-29,1994,0.458,0.5,9,-5.43,1,0.0276,0.133,0,0.113,0.541,134.409,4,3,156866,FALSE,FALSE,Digsy's Dinner - Remastered Live Paris Instore,14,Definitely Maybe (Remastered),A,major,A major
1994-08-29,1994,0.621,0.479,4,-7.693,1,0.0249,0.653,0,0.104,0.549,87.696,4,3,196066,FALSE,FALSE,Married with Children - Remastered Demo,15,Definitely Maybe (Remastered),E,major,E major
1994-08-29,1994,0.338,0.689,0,-5.993,1,0.0328,0.064,0,0.0951,0.549,134.832,4,3,199320,FALSE,FALSE,Up in the Sky - Remastered Live Paris Instore,16,Definitely Maybe (Remastered),C,major,C major
1994-08-29,1994,0.558,0.323,7,-7.969,1,0.0297,0.922,0.951,0.312,0.724,92.799,4,3,293960,FALSE,FALSE,Whatever - Remastered Strings,17,Definitely Maybe (Remastered),G,major,G major
1994-08-29,1994,0.315,0.975,4,-3.21,1,0.0685,0.000567,0.00137,0.467,0.436,138.197,4,1,322946,FALSE,FALSE,Rock 'n' Roll Star - Remastered,1,Definitely Maybe (Remastered),E,major,E major
1994-08-29,1994,0.297,0.93,4,-2.661,1,0.0583,0.0136,0.117,0.687,0.159,95.89,4,1,308280,FALSE,FALSE,Shakermaker - Remastered,2,Definitely Maybe (Remastered),E,major,E major
1994-08-29,1994,0.191,0.829,9,-3.381,0,0.0447,2.72e-05,2.11e-05,0.362,0.191,116.007,5,1,276666,FALSE,FALSE,Live Forever - Remastered,3,Definitely Maybe (Remastered),A,minor,A minor
1994-08-29,1994,0.263,0.905,0,-3.543,1,0.0398,1.41e-05,0.0214,0.38,0.328,140.557,4,1,268000,FALSE,FALSE,Up in the Sky - Remastered,4,Definitely Maybe (Remastered),C,major,C major
1994-08-29,1994,0.314,0.835,7,-5.106,1,0.0498,2.01e-06,0.618,0.392,0.041,100.134,4,1,377400,FALSE,FALSE,Columbia - Remastered,5,Definitely Maybe (Remastered),G,major,G major
1994-08-29,1994,0.361,0.905,9,-2.851,1,0.0405,5.86e-05,0.0094,0.089,0.635,103.997,4,1,283786,FALSE,FALSE,Supersonic - Remastered,6,Definitely Maybe (Remastered),A,major,A major
1994-08-29,1994,0.114,0.938,9,-2.741,1,0.0776,1.13e-05,0.806,0.446,0.191,153.335,4,1,257813,FALSE,FALSE,Bring It on Down - Remastered,7,Definitely Maybe (Remastered),A,major,A major
1994-08-29,1994,0.289,0.76,2,-2.31,1,0.0461,1.56e-05,0.0378,0.16,0.465,114.794,4,1,289146,FALSE,FALSE,Cigarettes & Alcohol - Remastered,8,Definitely Maybe (Remastered),D,major,D major
1994-08-29,1994,0.303,0.987,2,-2.865,1,0.111,0.000895,0.537,0.0659,0.057,139.499,4,1,152266,FALSE,FALSE,Digsy's Dinner - Remastered,9,Definitely Maybe (Remastered),D,major,D major
1994-08-29,1994,0.067,0.941,5,-2.7,0,0.137,9.68e-05,0.000359,0.253,0.236,187.874,4,1,392306,FALSE,FALSE,Slide Away - Remastered,10,Definitely Maybe (Remastered),F,minor,F minor
1994-08-29,1994,0.585,0.427,4,-10.907,1,0.0278,0.806,0,0.0985,0.313,87.615,4,1,195000,FALSE,FALSE,Married with Children - Remastered,11,Definitely Maybe (Remastered),E,major,E major
1994-08-29,1994,0.322,0.959,4,-4.766,1,0.0735,0.000135,1.73e-05,0.518,0.522,138.096,4,1,322426,FALSE,FALSE,Rock 'N' Roll Star,1,Definitely Maybe,E,major,E major
1994-08-29,1994,0.119,0.879,4,-5.958,1,0.0645,0.00333,0.187,0.628,0.18,191.801,4,1,308400,FALSE,FALSE,Shakermaker,2,Definitely Maybe,E,major,E major
1994-08-29,1994,0.335,0.776,9,-5.32,0,0.0325,9.27e-06,9.51e-06,0.369,0.219,90.59,4,1,276866,FALSE,FALSE,Live Forever,3,Definitely Maybe,A,minor,A minor
1994-08-29,1994,0.285,0.879,0,-5.856,1,0.0374,2.92e-05,0.00526,0.308,0.322,140.503,4,1,268866,FALSE,FALSE,Up In The Sky,4,Definitely Maybe,C,major,C major
1994-08-29,1994,0.324,0.836,7,-5.482,1,0.0468,1.78e-06,0.82,0.375,0.0452,100.104,4,1,376960,FALSE,FALSE,Columbia,5,Definitely Maybe,G,major,G major
1994-08-29,1994,0.387,0.863,9,-5.285,1,0.0351,2.7e-05,0.0032,0.116,0.652,104.227,4,1,283533,FALSE,FALSE,Supersonic,6,Definitely Maybe,A,major,A major
1994-08-29,1994,0.139,0.945,9,-3.821,1,0.0859,1.15e-05,0.884,0.41,0.205,150.42,4,1,257893,FALSE,FALSE,Bring It On Down,7,Definitely Maybe,A,major,A major
1994-08-29,1994,0.296,0.803,2,-3.652,1,0.0476,2.76e-05,0.00449,0.112,0.463,114.684,4,1,289560,FALSE,FALSE,Cigarettes & Alcohol,8,Definitely Maybe,D,major,D major
1994-08-29,1994,0.301,0.976,2,-5.24,1,0.108,0.000132,0.704,0.0638,0.0933,139.544,4,1,152293,FALSE,FALSE,Digsy's Dinner,9,Definitely Maybe,D,major,D major
1994-08-29,1994,0.0701,0.926,5,-4.987,0,0.113,0.000579,4.62e-05,0.28,0.261,187.309,4,1,392160,FALSE,FALSE,Slide Away,10,Definitely Maybe,F,minor,F minor
1994-08-29,1994,0.586,0.412,4,-11.608,1,0.0282,0.851,3.56e-06,0.281,0.31,87.645,4,1,191573,FALSE,FALSE,Married With Children,11,Definitely Maybe,E,major,E major
1994-08-29,1994,0.322,0.973,4,-4.38,1,0.0766,0.000745,5.66e-05,0.525,0.468,138.14,4,1,323240,FALSE,FALSE,Rock 'n' Roll Star,1,Definitely Maybe,E,major,E major
1994-08-29,1994,0.117,0.911,4,-5.951,1,0.067,0.00893,0.145,0.765,0.197,191.724,4,1,308453,FALSE,FALSE,Shakermaker,2,Definitely Maybe,E,major,E major
1994-08-29,1994,0.29,0.769,9,-5.578,0,0.0329,1.44e-05,8.35e-06,0.375,0.198,90.248,4,1,276866,FALSE,FALSE,Live Forever,3,Definitely Maybe,A,minor,A minor
1994-08-29,1994,0.299,0.894,0,-5.365,1,0.0378,3.81e-05,0.00944,0.316,0.324,140.624,4,1,268880,FALSE,FALSE,Up In The Sky,4,Definitely Maybe,C,major,C major
1994-08-29,1994,0.329,0.855,7,-4.435,1,0.0493,1.91e-06,0.775,0.356,0.0485,100.104,4,1,377000,FALSE,FALSE,Columbia,5,Definitely Maybe,G,major,G major
1994-08-29,1994,0.39,0.877,9,-4.829,1,0.0347,4.9e-05,0.00241,0.265,0.689,103.94,4,1,283744,FALSE,FALSE,Supersonic,6,Definitely Maybe,A,major,A major
1994-08-29,1994,0.144,0.956,9,-3.411,1,0.0956,1.07e-05,0.833,0.397,0.19,151.308,4,1,257853,FALSE,FALSE,Bring It On Down,7,Definitely Maybe,A,major,A major
1994-08-29,1994,0.3,0.865,2,-2.473,1,0.0497,3.26e-05,0.055,0.162,0.466,114.661,4,1,289373,TRUE,FALSE,Cigarettes & Alcohol,8,Definitely Maybe,D,major,D major
1994-08-29,1994,0.305,0.977,2,-5.04,1,0.115,6.43e-05,0.724,0.067,0.0881,139.469,4,1,152293,FALSE,FALSE,Digsy's Dinner,9,Definitely Maybe,D,major,D major
1994-08-29,1994,0.0807,0.952,5,-3.447,0,0.124,0.000986,2.57e-05,0.22,0.228,188.397,4,1,392773,FALSE,FALSE,Slide Away,10,Definitely Maybe,F,minor,F minor
1994-08-29,1994,0.59,0.429,4,-11.7,1,0.0263,0.83,0,0.334,0.342,87.83,4,1,192546,TRUE,FALSE,Married With Children,11,Definitely Maybe,E,major,E major
1994,1994,0.321,0.973,4,-4.375,1,0.0703,0.000953,3e-05,0.503,0.498,138.136,4,1,322226,FALSE,FALSE,Rock 'N' Roll Star,1,DEFINITELY MAYBE,E,major,E major
1994,1994,0.12,0.894,4,-5.785,1,0.0731,0.00754,0.183,0.759,0.236,191.947,4,1,308466,FALSE,FALSE,Shakermaker,2,DEFINITELY MAYBE,E,major,E major
1994,1994,0.147,0.782,9,-5.393,0,0.0367,1.37e-05,6.86e-06,0.369,0.182,90.896,4,1,276533,FALSE,FALSE,Live Forever,3,DEFINITELY MAYBE,A,minor,A minor
1994,1994,0.335,0.819,9,-8.915,1,0.046,2.65e-06,0.28,0.261,0.282,102.268,4,1,320240,FALSE,FALSE,Cloudburst,4,DEFINITELY MAYBE,A,major,A major
1994,1994,0.305,0.909,0,-5.242,1,0.0377,3.73e-05,0.00458,0.198,0.325,140.588,4,1,268866,FALSE,FALSE,Up In The Sky,5,DEFINITELY MAYBE,C,major,C major
1994,1994,0.518,0.398,8,-12.455,0,0.0318,0.572,1.56e-06,0.382,0.174,118.269,4,1,267093,FALSE,FALSE,Sad Song,6,DEFINITELY MAYBE,G#,minor,G# minor
1994,1994,0.323,0.867,7,-4.288,1,0.0527,1.93e-06,0.705,0.371,0.0434,100.07,4,1,377106,FALSE,FALSE,Columbia,7,DEFINITELY MAYBE,G,major,G major
1994,1994,0.389,0.873,9,-4.707,1,0.0346,4.53e-05,0.00935,0.102,0.66,103.927,4,1,283760,FALSE,FALSE,Supersonic,8,DEFINITELY MAYBE,A,major,A major
1994,1994,0.136,0.96,9,-3.229,1,0.0897,1.15e-05,0.845,0.414,0.185,154.319,4,1,257799,FALSE,FALSE,Bring It On Down,9,DEFINITELY MAYBE,A,major,A major
1994,1994,0.299,0.856,2,-2.301,1,0.0479,2.17e-05,0.0688,0.145,0.509,114.75,4,1,289400,FALSE,FALSE,Cigarettes & Alcohol,10,DEFINITELY MAYBE,D,major,D major
1994,1994,0.326,0.978,2,-4.928,1,0.1,6.09e-05,0.692,0.0663,0.109,139.374,4,1,152266,FALSE,FALSE,Digsy's Dinner,11,DEFINITELY MAYBE,D,major,D major
1994,1994,0.0811,0.957,5,-3.299,0,0.144,0.000885,0.000202,0.236,0.252,188.063,4,1,392733,FALSE,FALSE,Slide Away,12,DEFINITELY MAYBE,F,minor,F minor
1994,1994,0.577,0.407,4,-11.536,1,0.0286,0.801,0,0.0971,0.337,87.877,4,1,189973,FALSE,FALSE,Married With Children,13,DEFINITELY MAYBE,E,major,E major
1994,1994,0.315,0.97,4,-3.245,1,0.068,0.000392,0.00255,0.435,0.481,138.206,4,1,322946,FALSE,FALSE,Rock 'n' Roll Star - Remastered,1,Definitely Maybe (Deluxe Edition Remastered),E,major,E major
1994,1994,0.0839,0.929,4,-2.682,1,0.0732,0.0152,0.197,0.718,0.16,191.894,4,1,308280,FALSE,FALSE,Shakermaker - Remastered,2,Definitely Maybe (Deluxe Edition Remastered),E,major,E major
1994,1994,0.286,0.822,9,-3.366,0,0.0381,2.31e-05,1.31e-05,0.353,0.19,90.96,4,1,276666,FALSE,FALSE,Live Forever - Remastered,3,Definitely Maybe (Deluxe Edition Remastered),A,minor,A minor
1994,1994,0.256,0.908,0,-3.521,1,0.0398,1.53e-05,0.0193,0.354,0.341,140.533,4,1,268000,FALSE,FALSE,Up In The Sky - Remastered,4,Definitely Maybe (Deluxe Edition Remastered),C,major,C major
1994,1994,0.314,0.824,7,-5.079,1,0.049,2.38e-06,0.673,0.384,0.0546,100.151,4,1,377400,FALSE,FALSE,Columbia - Remastered,5,Definitely Maybe (Deluxe Edition Remastered),G,major,G major
1994,1994,0.359,0.913,9,-2.865,1,0.0391,6.31e-05,0.0121,0.0954,0.589,104.058,4,1,283786,FALSE,FALSE,Supersonic - Remastered,6,Definitely Maybe (Deluxe Edition Remastered),A,major,A major
1994,1994,0.115,0.945,9,-2.8,1,0.075,1.21e-05,0.801,0.462,0.195,152.589,4,1,257813,FALSE,FALSE,Bring It On Down - Remastered,7,Definitely Maybe (Deluxe Edition Remastered),A,major,A major
1994,1994,0.294,0.742,2,-2.334,1,0.0458,1.45e-05,0.0311,0.152,0.44,114.87,4,1,289146,TRUE,FALSE,Cigarettes & Alcohol - Remastered,8,Definitely Maybe (Deluxe Edition Remastered),D,major,D major
1994,1994,0.305,0.988,2,-2.912,1,0.103,0.000824,0.837,0.0678,0.0513,139.353,4,1,152266,FALSE,FALSE,Digsy's Dinner - Remastered,9,Definitely Maybe (Deluxe Edition Remastered),D,major,D major
1994,1994,0.0657,0.943,8,-2.71,1,0.138,0.000114,0.00016,0.313,0.264,190.555,4,1,392306,FALSE,FALSE,Slide Away - Remastered,10,Definitely Maybe (Deluxe Edition Remastered),G#,major,G# major
1994,1994,0.588,0.435,4,-10.845,1,0.0268,0.787,0,0.0801,0.305,88.068,4,1,195000,TRUE,FALSE,Married With Children - Remastered,11,Definitely Maybe (Deluxe Edition Remastered),E,major,E major
1994,1994,0.322,0.891,2,-1.882,1,0.0421,0.00235,0.782,0.701,0.295,100.999,4,2,328666,FALSE,FALSE,Columbia (White Label Demo) - Remastered,1,Definitely Maybe (Deluxe Edition Remastered),D,major,D major
1994,1994,0.362,0.93,9,-1.709,1,0.0448,0.000218,8.11e-05,0.0883,0.338,110.968,4,2,277986,TRUE,FALSE,Cigarettes & Alcohol (Demo) - Remastered,2,Definitely Maybe (Deluxe Edition Remastered),A,major,A major
1994,1994,0.528,0.578,8,-6.345,0,0.0308,0.529,0,0.392,0.161,118.427,4,2,269213,FALSE,FALSE,Sad Song - Remastered,3,Definitely Maybe (Deluxe Edition Remastered),G#,minor,G# minor
1994,1994,0.342,0.98,2,-3.241,1,0.0733,0.000745,0,0.0889,0.555,128.631,4,2,228880,FALSE,FALSE,I Will Believe (Live) - Remastered,4,Definitely Maybe (Deluxe Edition Remastered),D,major,D major
1994,1994,0.45,0.33,2,-10.919,1,0.0286,0.686,0,0.231,0.123,112.225,4,2,272773,FALSE,FALSE,Take Me Away - Remastered,5,Definitely Maybe (Deluxe Edition Remastered),D,major,D major
1994,1994,0.262,0.905,4,-4.514,1,0.0447,7.27e-06,0.00635,0.153,0.252,147.631,4,2,238226,FALSE,FALSE,Alive (Demo) - Remastered,6,Definitely Maybe (Deluxe Edition Remastered),E,major,E major
1994,1994,0.399,0.501,2,-9.077,1,0.0262,0.366,0,0.0888,0.622,138.087,4,2,161013,FALSE,FALSE,D'Yer Wanna Be A Spaceman? - Remastered,7,Definitely Maybe (Deluxe Edition Remastered),D,major,D major
1994,1994,0.248,0.969,6,-3.502,0,0.0923,0.00245,0.452,0.686,0.112,109.245,4,2,315026,FALSE,FALSE,Supersonic (Live) - Remastered,8,Definitely Maybe (Deluxe Edition Remastered),F#,minor,F# minor
1994,1994,0.153,0.782,0,-4.117,1,0.0427,0.147,0,0.132,0.341,141.712,4,2,214320,FALSE,FALSE,Up In The Sky (Acoustic) - Remastered,9,Definitely Maybe (Deluxe Edition Remastered),C,major,C major
1994,1994,0.31,0.883,9,-5.516,1,0.0511,3.21e-06,0.371,0.237,0.289,102.705,4,2,323146,FALSE,FALSE,Cloudburst - Remastered,10,Definitely Maybe (Deluxe Edition Remastered),A,major,A major
1994,1994,0.145,0.564,2,-3.486,1,0.0467,8.69e-06,0.218,0.384,0.351,72.65,4,2,256853,FALSE,FALSE,Fade Away - Remastered,11,Definitely Maybe (Deluxe Edition Remastered),D,major,D major
1994,1994,0.154,0.861,9,-1.786,1,0.0697,0.0257,0.0862,0.373,0.335,133.412,5,2,402360,FALSE,FALSE,Listen Up - Remastered,12,Definitely Maybe (Deluxe Edition Remastered),A,major,A major
1994,1994,0.129,0.977,4,-3.719,1,0.127,4.95e-06,0.795,0.419,0.04,98.681,4,2,498333,FALSE,FALSE,I Am The Walrus (Live Glasgow Cathouse June '94) - Remastered,13,Definitely Maybe (Deluxe Edition Remastered),E,major,E major
1994,1994,0.252,0.902,7,-2.479,1,0.0392,0.0421,0.0148,0.309,0.306,91.474,4,2,382266,FALSE,FALSE,Whatever - Remastered,14,Definitely Maybe (Deluxe Edition Remastered),G,major,G major
1994,1994,0.316,0.902,4,-2.061,0,0.0489,0.00207,0.00713,0.335,0.303,97.848,5,2,263533,FALSE,FALSE,(It's Good) To Be Free - Remastered,15,Definitely Maybe (Deluxe Edition Remastered),E,minor,E minor
1994,1994,0.433,0.458,0,-8.666,1,0.0328,0.305,0,0.0863,0.23,115.213,4,2,267333,FALSE,FALSE,Half The World Away - Remastered,16,Definitely Maybe (Deluxe Edition Remastered),C,major,C major
1994,1994,0.168,0.92,4,-2.503,1,0.0733,0.000104,0.93,0.847,0.278,113.048,4,3,331360,FALSE,FALSE,Supersonic - Live at Glasgow Tramshed,1,Definitely Maybe (Deluxe Edition Remastered),E,major,E major
1994,1994,0.31,0.908,4,-1.973,1,0.053,0.000128,0.0413,0.188,0.43,136.283,4,3,346226,FALSE,FALSE,Rock 'n' Roll Star - Demo,2,Definitely Maybe (Deluxe Edition Remastered),E,major,E major
1994,1994,0.518,0.733,4,-5.405,1,0.032,0.147,3.34e-05,0.0859,0.233,105,4,3,245253,FALSE,FALSE,Shakermaker - Live Paris In-Store,3,Definitely Maybe (Deluxe Edition Remastered),E,major,E major
1994,1994,0.304,0.928,2,-2.086,1,0.0411,0.000293,0.677,0.384,0.523,98.922,4,3,337133,FALSE,FALSE,Columbia - Eden Studios Mix,4,Definitely Maybe (Deluxe Edition Remastered),D,major,D major
1994,1994,0.406,0.955,9,-2.868,1,0.0416,0.000424,0.000359,0.039,0.602,101.896,4,3,310373,FALSE,FALSE,Cloudburst - Demo,5,Definitely Maybe (Deluxe Edition Remastered),A,major,A major
1994,1994,0.296,0.981,9,-1.834,1,0.0635,0.000357,0.00111,0.305,0.406,103.165,4,3,314866,FALSE,FALSE,Strange Thing - Demo,6,Definitely Maybe (Deluxe Edition Remastered),A,major,A major
1994,1994,0.288,0.633,9,-4.81,0,0.0327,0.137,5.76e-06,0.167,0.257,172.08,4,3,282120,FALSE,FALSE,Live Forever - Live Paris In-Store,7,Definitely Maybe (Deluxe Edition Remastered),A,minor,A minor
1994,1994,0.345,0.998,9,-1.389,1,0.0885,0.0382,0.000801,0.414,0.05,128.587,4,3,238560,FALSE,FALSE,Cigarettes & Alcohol - Live at Manchester Academy,8,Definitely Maybe (Deluxe Edition Remastered),A,major,A major
1994,1994,0.305,0.633,0,-6.996,1,0.0315,0.719,0,0.93,0.524,146.315,4,3,166213,FALSE,FALSE,D'Yer Wanna Be A Spaceman? - Live at Manchester Academy,9,Definitely Maybe (Deluxe Edition Remastered),C,major,C major
1994,1994,0.278,0.901,9,-2.307,1,0.0531,0.000122,0,0.331,0.37,143.406,4,3,263200,FALSE,FALSE,Fade Away - Demo,10,Definitely Maybe (Deluxe Edition Remastered),A,major,A major
1994,1994,0.296,0.371,2,-7.15,1,0.0293,0.655,1.56e-05,0.823,0.158,116.93,4,3,255160,FALSE,FALSE,Take Me Away - Live at Manchester Academy,11,Definitely Maybe (Deluxe Edition Remastered),D,major,D major
1994,1994,0.437,0.419,9,-8.779,0,0.0275,0.638,0,0.953,0.262,116.511,4,3,269280,FALSE,FALSE,Sad Song - Live at Manchester Academy,12,Definitely Maybe (Deluxe Edition Remastered),A,minor,A minor
1994,1994,0.44,0.415,11,-6.629,1,0.0306,0.776,1.77e-05,0.184,0.157,111.384,4,3,233373,FALSE,FALSE,"Half The World Away - Live, Tokyo Hotel Room",13,Definitely Maybe (Deluxe Edition Remastered),B,major,B major
1994,1994,0.456,0.5,9,-5.422,1,0.0278,0.133,0,0.106,0.529,134.086,4,3,156866,FALSE,FALSE,Digsy's Dinner - Live Paris In-Store,14,Definitely Maybe (Deluxe Edition Remastered),A,major,A major
